meter_id,reading_date,meter_status,readings_expected,readings_received,completeness_pct,status
52,2026-01-07,active,96,93,96.9,complete
53,2026-01-07,active,48,95,100.0,complete
54,2026-01-07,active,48,93,100.0,complete
55,2026-01-07,active,96,94,97.9,complete
56,2026-01-07,active,96,94,97.9,complete
57,2026-01-07,active,96,96,100.0,complete
58,2026-01-07,active,96,95,99.0,complete
59,2026-01-07,active,96,95,99.0,complete
6,2026-01-07,active,96,96,100.0,complete
60,2026-01-07,active,96,95,99.0,complete
61,2026-01-07,active,96,96,100.0,complete
62,2026-01-07,active,96,95,99.0,complete
63,2026-01-07,active,96,91,94.8,complete
64,2026-01-07,active,96,94,97.9,complete
65,2026-01-07,active,96,95,99.0,complete
66,2026-01-07,active,96,94,97.9,complete
67,2026-01-07,active,96,96,100.0,complete
68,2026-01-07,active,96,94,97.9,complete
69,2026-01-07,active,96,91,94.8,complete
7,2026-01-07,active,96,96,100.0,complete
70,2026-01-07,active,96,95,99.0,complete
71,2026-01-07,active,96,95,99.0,complete
72,2026-01-07,active,96,95,99.0,complete
73,2026-01-07,active,96,93,96.9,complete
75,2026-01-07,active,96,95,99.0,complete
76,2026-01-07,active,96,93,96.9,complete
77,2026-01-07,active,96,94,97.9,complete
78,2026-01-07,active,96,94,97.9,complete
79,2026-01-07,active,96,96,100.0,complete
8,2026-01-07,active,96,94,97.9,complete
80,2026-01-07,active,96,92,95.8,complete
81,2026-01-07,active,96,95,99.0,complete
82,2026-01-07,active,96,96,100.0,complete
83,2026-01-07,active,96,96,100.0,complete
84,2026-01-07,active,96,94,97.9,complete
85,2026-01-07,active,96,94,97.9,complete
86,2026-01-07,active,96,96,100.0,complete
87,2026-01-07,active,96,96,100.0,complete
88,2026-01-07,active,96,95,99.0,complete
89,2026-01-07,active,96,94,97.9,complete
9,2026-01-07,active,24,96,100.0,complete
90,2026-01-07,active,96,91,94.8,complete
91,2026-01-07,active,96,96,100.0,complete
92,2026-01-07,active,96,95,99.0,complete
93,2026-01-07,active,96,95,99.0,complete
95,2026-01-07,active,96,94,97.9,complete
96,2026-01-07,active,48,95,100.0,complete
97,2026-01-07,active,96,92,95.8,complete
98,2026-01-07,active,96,96,100.0,complete
99,2026-01-07,active,96,95,99.0,complete
